id,text
6497130674,新时代，共享未来。你，来了吗？ 首届中国国际进口博览会今天上午在上海开幕，这是世界上第一个以进口为主题的大型国家级展会，全球期待，中国外贸！ 
2758859727,顶一个
6005553339,嗯，在呢
2857256192,我也想进去看看
2711731123,转发微博
2083684893,祝贺！
5304809619,虽然祖国牛批我很骄傲，但还是想问一下，考研会考嘛？
